trip_id,year,month,season,origin_country,destination_country,travel_purpose,traveler_type,num_travelers,duration_nights
TRP0008042,2024,8,Autumn (Sep-Nov),Germany,Greece,Adventure/Sports,Group Tour,24,7
TRP0008043,2024,6,Summer (Jun-Aug),Japan,Switzerland,Business,Group Tour,24,3
TRP0008044,2024,3,Summer (Jun-Aug),Germany,Turkey,Business,Family,4,2
TRP0008045,2021,11,Autumn (Sep-Nov),Pakistan,Australia,Religious/Pilgrimage,Family,3,7
TRP0008046,2022,11,Spring (Mar-May),Italy,Maldives,Leisure/Tourism,Solo,1,12
TRP0008047,2021,1,Winter (Dec-Feb),Russia,UK,Leisure/Tourism,Couple,1,8
TRP0008048,2024,5,Spring (Mar-May),Spain,UAE,Leisure/Tourism,Couple,2,6
TRP0008049,2023,6,Summer (Jun-Aug),Saudi Arabia,Thailand,Leisure/Tourism,Solo,1,6
TRP0008050,2023,12,Summer (Jun-Aug),Spain,Turkey,Business,Group Tour,20,4
TRP0008051,2019,4,Summer (Jun-Aug),Netherlands,Morocco,Leisure/Tourism,Group Tour,26,13
TRP0008052,2019,11,Autumn (Sep-Nov),Japan,Morocco,Business,Group Tour,29,3
TRP0008053,2019,4,Summer (Jun-Aug),Japan,Switzerland,Family Visit,Backpacker,2,12
TRP0008054,2024,4,Autumn (Sep-Nov),Brazil,Maldives,Leisure/Tourism,Business Traveler,1,18
TRP0008055,2023,1,Spring (Mar-May),Turkey,Greece,Religious/Pilgrimage,Group Tour,13,9
TRP0008056,2024,5,Spring (Mar-May),Russia,Canada,Leisure/Tourism,Business Traveler,1,14
TRP0008057,2021,8,Autumn (Sep-Nov),Canada,Indonesia,Education,Family,5,113
TRP0008058,2023,7,Spring (Mar-May),Australia,New Zealand,Business,Couple,1,6
TRP0008059,2024,1,Winter (Dec-Feb),Saudi Arabia,Maldives,Business,Solo,1,4
TRP0008060,2019,7,Autumn (Sep-Nov),Pakistan,USA,Leisure/Tourism,Solo,1,19
TRP0008061,2022,7,Winter (Dec-Feb),Germany,Thailand,Leisure/Tourism,Group Tour,22,10
TRP0008062,2023,2,Summer (Jun-Aug),Turkey,France,Leisure/Tourism,Couple,1,16
TRP0008063,2022,8,Autumn (Sep-Nov),Australia,Thailand,Medical Tourism,Family,3,24
TRP0008064,2023,12,Spring (Mar-May),Netherlands,Australia,Religious/Pilgrimage,Couple,2,6
TRP0008065,2022,7,Autumn (Sep-Nov),Pakistan,Switzerland,Leisure/Tourism,Solo,1,12
TRP0008066,2021,2,Summer (Jun-Aug),France,France,Medical Tourism,Backpacker,1,29
TRP0008067,2024,10,Spring (Mar-May),Turkey,Greece,Business,Solo,1,4
TRP0008068,2023,4,Spring (Mar-May),Canada,USA,Business,Solo,1,5
TRP0008069,2022,7,Autumn (Sep-Nov),South Korea,Australia,Education,Couple,2,94
TRP0008070,2022,12,Winter (Dec-Feb),Brazil,France,Adventure/Sports,Solo,1,6
TRP0008071,2024,3,Spring (Mar-May),India,Italy,Family Visit,Couple,2,8
TRP0008072,2022,5,Spring (Mar-May),Netherlands,USA,Education,Family,4,177
TRP0008073,2024,6,Spring (Mar-May),Mexico,Egypt,Leisure/Tourism,Solo,1,14
TRP0008074,2019,3,Autumn (Sep-Nov),Germany,USA,Leisure/Tourism,Family,6,13
TRP0008075,2019,4,Autumn (Sep-Nov),UK,Greece,Leisure/Tourism,Couple,1,10
TRP0008076,2022,7,Autumn (Sep-Nov),UAE,Maldives,Business,Couple,1,2
TRP0008077,2019,11,Summer (Jun-Aug),Germany,Thailand,Honeymoon,Couple,1,12
TRP0008078,2023,1,Summer (Jun-Aug),UAE,Egypt,Religious/Pilgrimage,Solo,1,8
TRP0008079,2022,12,Summer (Jun-Aug),India,Italy,Religious/Pilgrimage,Business Traveler,1,14
TRP0008080,2024,5,Autumn (Sep-Nov),USA,Italy,Leisure/Tourism,Group Tour,13,20
TRP0008081,2019,6,Winter (Dec-Feb),Saudi Arabia,Australia,Business,Group Tour,16,3
TRP0008082,2022,3,Autumn (Sep-Nov),Germany,Egypt,Business,Family,6,2
TRP0008083,2022,10,Autumn (Sep-Nov),Turkey,Malaysia,Business,Business Traveler,1,6
TRP0008084,2023,5,Winter (Dec-Feb),Brazil,Switzerland,Adventure/Sports,Couple,2,4
TRP0008085,2024,8,Spring (Mar-May),Saudi Arabia,Greece,Leisure/Tourism,Couple,1,3
TRP0008086,2023,1,Spring (Mar-May),Spain,Thailand,Medical Tourism,Solo,1,19
TRP0008087,2021,6,Autumn (Sep-Nov),Pakistan,Singapore,Family Visit,Couple,2,12
TRP0008088,2019,9,Autumn (Sep-Nov),Mexico,Japan,Leisure/Tourism,Solo,1,19
TRP0008089,2022,7,Summer (Jun-Aug),Australia,New Zealand,Medical Tourism,Group Tour,20,29
TRP0008090,2021,5,Winter (Dec-Feb),China,UAE,Cultural Exchange,Backpacker,1,16
TRP0008091,2023,2,Winter (Dec-Feb),Turkey,Turkey,Cultural Exchange,Business Traveler,1,15
TRP0008092,2023,7,Spring (Mar-May),South Korea,Japan,Leisure/Tourism,Couple,1,18
TRP0008093,2021,3,Summer (Jun-Aug),Turkey,Thailand,Leisure/Tourism,Solo,1,5
TRP0008094,2019,1,Summer (Jun-Aug),USA,France,Medical Tourism,Family,6,28
TRP0008095,2020,7,Winter (Dec-Feb),South Korea,Switzerland,Leisure/Tourism,Family,5,3
TRP0008096,2023,7,Spring (Mar-May),India,Singapore,Business,Couple,1,5
TRP0008097,2023,11,Winter (Dec-Feb),UAE,New Zealand,Leisure/Tourism,Family,6,14
TRP0008098,2023,5,Spring (Mar-May),Pakistan,Maldives,Cultural Exchange,Solo,1,18
TRP0008099,2023,8,Summer (Jun-Aug),USA,France,Leisure/Tourism,Couple,2,19
TRP0008100,2023,9,Winter (Dec-Feb),Japan,Australia,Family Visit,Couple,2,12
TRP0008101,2024,12,Summer (Jun-Aug),South Korea,Turkey,Leisure/Tourism,Business Traveler,1,8
TRP0008102,2022,9,Winter (Dec-Feb),India,Maldives,Business,Group Tour,10,6
TRP0008103,2024,2,Spring (Mar-May),India,Turkey,Leisure/Tourism,Solo,1,11
TRP0008104,2024,10,Autumn (Sep-Nov),Saudi Arabia,Egypt,Leisure/Tourism,Group Tour,15,10
TRP0008105,2023,7,Spring (Mar-May),Netherlands,USA,Leisure/Tourism,Couple,1,10
TRP0008106,2020,4,Autumn (Sep-Nov),India,Turkey,Medical Tourism,Couple,2,7
TRP0008107,2022,6,Spring (Mar-May),India,Maldives,Business,Couple,2,6
TRP0008108,2021,11,Winter (Dec-Feb),USA,Thailand,Business,Couple,2,2
TRP0008109,2024,5,Spring (Mar-May),South Korea,Morocco,Education,Couple,2,33
TRP0008110,2019,2,Summer (Jun-Aug),Japan,France,Adventure/Sports,Solo,1,10
TRP0008111,2019,7,Autumn (Sep-Nov),Netherlands,Spain,Leisure/Tourism,Family,3,8
TRP0008112,2023,12,Summer (Jun-Aug),Italy,Thailand,Leisure/Tourism,Solo,1,9
TRP0008113,2023,8,Winter (Dec-Feb),Canada,UAE,Business,Solo,1,2
TRP0008114,2023,3,Winter (Dec-Feb),Mexico,Australia,Family Visit,Solo,1,16
TRP0008115,2023,9,Autumn (Sep-Nov),UAE,Singapore,Business,Group Tour,28,2
TRP0008116,2020,3,Spring (Mar-May),USA,USA,Leisure/Tourism,Business Traveler,1,10
TRP0008117,2023,6,Winter (Dec-Feb),Saudi Arabia,Canada,Religious/Pilgrimage,Group Tour,20,6
TRP0008118,2019,3,Winter (Dec-Feb),Italy,Switzerland,Business,Couple,2,2
TRP0008119,2022,10,Winter (Dec-Feb),UAE,USA,Education,Couple,1,126
TRP0008120,2021,1,Winter (Dec-Feb),Australia,Australia,Medical Tourism,Backpacker,1,27
TRP0008121,2023,3,Winter (Dec-Feb),UK,Canada,Religious/Pilgrimage,Family,3,8
TRP0008122,2021,5,Summer (Jun-Aug),Turkey,New Zealand,Adventure/Sports,Family,4,19
TRP0008123,2023,1,Winter (Dec-Feb),Russia,UK,Business,Family,6,5
TRP0008124,2019,7,Autumn (Sep-Nov),Turkey,Canada,Religious/Pilgrimage,Couple,1,16
TRP0008125,2023,11,Spring (Mar-May),Canada,New Zealand,Leisure/Tourism,Group Tour,28,4
TRP0008126,2021,10,Autumn (Sep-Nov),Russia,New Zealand,Business,Business Traveler,1,3
TRP0008127,2019,2,Spring (Mar-May),Australia,USA,Religious/Pilgrimage,Couple,2,5
TRP0008128,2022,10,Autumn (Sep-Nov),Saudi Arabia,Greece,Education,Family,3,151
TRP0008129,2023,6,Autumn (Sep-Nov),China,Morocco,Leisure/Tourism,Solo,1,17
TRP0008130,2023,8,Spring (Mar-May),Germany,Singapore,Business,Solo,1,6
TRP0008131,2024,5,Summer (Jun-Aug),India,Australia,Business,Couple,2,2
TRP0008132,2019,4,Summer (Jun-Aug),India,Turkey,Education,Backpacker,1,39
TRP0008133,2019,6,Winter (Dec-Feb),Italy,Malaysia,Business,Solo,1,5
TRP0008134,2022,2,Spring (Mar-May),Japan,Maldives,Medical Tourism,Backpacker,2,21
TRP0008135,2019,10,Autumn (Sep-Nov),Spain,Thailand,Religious/Pilgrimage,Couple,1,12
TRP0008136,2023,3,Winter (Dec-Feb),Japan,Australia,Leisure/Tourism,Couple,2,17
TRP0008137,2024,5,Winter (Dec-Feb),Spain,Morocco,Medical Tourism,Family,5,17
TRP0008138,2024,1,Winter (Dec-Feb),Australia,Australia,Honeymoon,Family,5,17
TRP0008139,2022,1,Winter (Dec-Feb),Saudi Arabia,France,Leisure/Tourism,Family,5,3
TRP0008140,2020,8,Winter (Dec-Feb),UAE,UAE,Education,Group Tour,17,155
TRP0008141,2019,1,Spring (Mar-May),Pakistan,Indonesia,Religious/Pilgrimage,Couple,2,9
TRP0008142,2024,4,Autumn (Sep-Nov),Japan,Italy,Leisure/Tourism,Couple,2,16
TRP0008143,2022,2,Autumn (Sep-Nov),Canada,Greece,Leisure/Tourism,Couple,1,8
TRP0008144,2023,3,Summer (Jun-Aug),Canada,Australia,Medical Tourism,Solo,1,24
TRP0008145,2019,6,Summer (Jun-Aug),USA,USA,Family Visit,Group Tour,14,13
TRP0008146,2023,9,Winter (Dec-Feb),Russia,Thailand,Leisure/Tourism,Business Traveler,1,6
TRP0008147,2024,7,Summer (Jun-Aug),China,Japan,Leisure/Tourism,Solo,1,7
TRP0008148,2021,7,Autumn (Sep-Nov),South Korea,Switzerland,Business,Solo,1,5
TRP0008149,2022,2,Spring (Mar-May),Netherlands,UK,Business,Couple,1,2
TRP0008150,2023,12,Autumn (Sep-Nov),China,Malaysia,Digital Nomad,Family,3,35
TRP0008151,2020,12,Autumn (Sep-Nov),UAE,Japan,Religious/Pilgrimage,Couple,1,12
TRP0008152,2019,10,Spring (Mar-May),Germany,Egypt,Business,Family,6,2
TRP0008153,2023,3,Spring (Mar-May),Turkey,Malaysia,Adventure/Sports,Group Tour,10,3
TRP0008154,2020,7,Autumn (Sep-Nov),UAE,Greece,Leisure/Tourism,Solo,1,6
TRP0008155,2021,1,Winter (Dec-Feb),Saudi Arabia,New Zealand,Business,Family,4,2
TRP0008156,2021,3,Autumn (Sep-Nov),France,Egypt,Business,Family,5,6
TRP0008157,2023,5,Spring (Mar-May),South Korea,UAE,Digital Nomad,Business Traveler,1,16
TRP0008158,2019,8,Summer (Jun-Aug),Pakistan,Japan,Leisure/Tourism,Backpacker,1,11
TRP0008159,2023,10,Autumn (Sep-Nov),France,Egypt,Business,Business Traveler,1,4
TRP0008160,2022,11,Autumn (Sep-Nov),Turkey,Maldives,Business,Group Tour,26,3
TRP0008161,2024,3,Autumn (Sep-Nov),Russia,Morocco,Medical Tourism,Couple,1,7
TRP0008162,2024,9,Summer (Jun-Aug),Netherlands,UK,Leisure/Tourism,Family,5,5
TRP0008163,2024,1,Winter (Dec-Feb),France,Egypt,Medical Tourism,Couple,1,10
TRP0008164,2019,12,Autumn (Sep-Nov),France,Australia,Medical Tourism,Family,4,24
TRP0008165,2023,1,Autumn (Sep-Nov),Saudi Arabia,France,Leisure/Tourism,Couple,1,14
TRP0008166,2019,5,Autumn (Sep-Nov),UAE,Japan,Business,Backpacker,2,5
TRP0008167,2024,5,Summer (Jun-Aug),Spain,Indonesia,Digital Nomad,Couple,1,46
TRP0008168,2023,1,Winter (Dec-Feb),Australia,Indonesia,Leisure/Tourism,Family,3,15
TRP0008169,2024,8,Winter (Dec-Feb),Spain,USA,Leisure/Tourism,Business Traveler,1,10
TRP0008170,2023,10,Spring (Mar-May),Germany,Japan,Leisure/Tourism,Couple,2,3
TRP0008171,2024,1,Summer (Jun-Aug),Russia,Greece,Medical Tourism,Group Tour,22,23
TRP0008172,2024,1,Spring (Mar-May),Spain,Maldives,Religious/Pilgrimage,Backpacker,2,9
TRP0008173,2023,8,Winter (Dec-Feb),USA,Egypt,Religious/Pilgrimage,Group Tour,10,9
TRP0008174,2022,7,Spring (Mar-May),Australia,Indonesia,Leisure/Tourism,Business Traveler,1,17
TRP0008175,2022,3,Summer (Jun-Aug),Australia,Turkey,Religious/Pilgrimage,Solo,1,18
TRP0008176,2022,4,Spring (Mar-May),Russia,France,Leisure/Tourism,Backpacker,2,12
TRP0008177,2024,1,Winter (Dec-Feb),France,Turkey,Leisure/Tourism,Couple,2,10
TRP0008178,2024,10,Summer (Jun-Aug),Japan,Turkey,Education,Family,4,67
TRP0008179,2024,10,Summer (Jun-Aug),France,Switzerland,Leisure/Tourism,Business Traveler,1,11
TRP0008180,2023,3,Spring (Mar-May),UAE,UAE,Education,Family,6,159
TRP0008181,2022,5,Summer (Jun-Aug),Italy,USA,Leisure/Tourism,Business Traveler,1,16
TRP0008182,2022,4,Autumn (Sep-Nov),Italy,Egypt,Education,Couple,2,32
TRP0008183,2023,6,Summer (Jun-Aug),USA,Singapore,Leisure/Tourism,Business Traveler,1,3
TRP0008184,2021,11,Spring (Mar-May),Mexico,Canada,Family Visit,Group Tour,15,4
TRP0008185,2022,6,Winter (Dec-Feb),Germany,Turkey,Business,Business Traveler,1,4
TRP0008186,2022,8,Autumn (Sep-Nov),UAE,Greece,Business,Solo,1,5
TRP0008187,2021,2,Spring (Mar-May),USA,Greece,Family Visit,Group Tour,18,4
TRP0008188,2022,10,Winter (Dec-Feb),Saudi Arabia,New Zealand,Religious/Pilgrimage,Family,5,17
TRP0008189,2019,4,Spring (Mar-May),Germany,UAE,Leisure/Tourism,Couple,2,3
TRP0008190,2019,5,Spring (Mar-May),Mexico,Maldives,Family Visit,Couple,1,18
TRP0008191,2019,6,Summer (Jun-Aug),Mexico,Switzerland,Religious/Pilgrimage,Family,5,17
TRP0008192,2023,10,Summer (Jun-Aug),France,Turkey,Business,Couple,1,2
TRP0008193,2021,6,Spring (Mar-May),France,Indonesia,Honeymoon,Family,3,16
TRP0008194,2020,10,Autumn (Sep-Nov),Japan,France,Leisure/Tourism,Business Traveler,1,20
TRP0008195,2019,1,Spring (Mar-May),Spain,UK,Religious/Pilgrimage,Group Tour,9,10
TRP0008196,2024,12,Autumn (Sep-Nov),UK,Italy,Religious/Pilgrimage,Group Tour,22,9
TRP0008197,2022,5,Summer (Jun-Aug),USA,Morocco,Business,Family,5,3
TRP0008198,2020,8,Autumn (Sep-Nov),Pakistan,Thailand,Honeymoon,Solo,1,18
TRP0008199,2023,6,Spring (Mar-May),Japan,Spain,Adventure/Sports,Solo,1,3
TRP0008200,2021,10,Spring (Mar-May),Brazil,Italy,Leisure/Tourism,Solo,1,15
TRP0008201,2019,3,Autumn (Sep-Nov),Russia,New Zealand,Business,Backpacker,2,4
TRP0008202,2024,3,Autumn (Sep-Nov),Brazil,Japan,Adventure/Sports,Solo,1,12
TRP0008203,2024,10,Summer (Jun-Aug),Pakistan,Maldives,Religious/Pilgrimage,Family,4,18
TRP0008204,2024,3,Autumn (Sep-Nov),India,Indonesia,Leisure/Tourism,Business Traveler,1,17
TRP0008205,2022,10,Winter (Dec-Feb),USA,Maldives,Business,Group Tour,8,3
TRP0008206,2023,11,Summer (Jun-Aug),South Korea,Egypt,Digital Nomad,Group Tour,13,17
TRP0008207,2023,8,Summer (Jun-Aug),Pakistan,Thailand,Business,Family,3,4
TRP0008208,2023,3,Summer (Jun-Aug),Australia,Australia,Leisure/Tourism,Couple,2,12
TRP0008209,2022,3,Winter (Dec-Feb),Spain,Malaysia,Business,Couple,2,2
TRP0008210,2024,8,Summer (Jun-Aug),USA,UK,Family Visit,Solo,1,10
TRP0008211,2021,5,Autumn (Sep-Nov),Japan,Switzerland,Business,Group Tour,23,5
TRP0008212,2019,9,Winter (Dec-Feb),Canada,Indonesia,Medical Tourism,Family,5,10
TRP0008213,2019,6,Winter (Dec-Feb),Spain,Switzerland,Family Visit,Business Traveler,1,5
TRP0008214,2024,5,Winter (Dec-Feb),Germany,Australia,Leisure/Tourism,Family,4,16
TRP0008215,2023,1,Autumn (Sep-Nov),Spain,Switzerland,Business,Backpacker,2,3
TRP0008216,2019,1,Spring (Mar-May),France,USA,Religious/Pilgrimage,Backpacker,1,9
TRP0008217,2019,3,Spring (Mar-May),Mexico,Egypt,Family Visit,Business Traveler,1,16
TRP0008218,2021,5,Spring (Mar-May),South Korea,Japan,Leisure/Tourism,Group Tour,23,17
TRP0008219,2021,12,Winter (Dec-Feb),UAE,Canada,Education,Solo,1,100
TRP0008220,2019,1,Summer (Jun-Aug),China,UAE,Business,Couple,2,3
TRP0008221,2023,4,Spring (Mar-May),Germany,Indonesia,Business,Backpacker,1,6
TRP0008222,2019,5,Summer (Jun-Aug),UAE,France,Business,Family,5,3
TRP0008223,2022,2,Summer (Jun-Aug),UAE,Canada,Leisure/Tourism,Family,4,12
TRP0008224,2024,3,Winter (Dec-Feb),UK,Turkey,Adventure/Sports,Family,3,4
TRP0008225,2021,9,Winter (Dec-Feb),France,Indonesia,Leisure/Tourism,Family,5,13
TRP0008226,2023,4,Autumn (Sep-Nov),Canada,Egypt,Leisure/Tourism,Couple,1,11
TRP0008227,2024,2,Winter (Dec-Feb),Saudi Arabia,Italy,Leisure/Tourism,Family,6,5
TRP0008228,2023,6,Spring (Mar-May),India,Indonesia,Business,Family,5,6
TRP0008229,2020,12,Summer (Jun-Aug),France,Japan,Business,Family,5,3
TRP0008230,2019,1,Summer (Jun-Aug),UK,New Zealand,Business,Family,3,4
TRP0008231,2023,6,Spring (Mar-May),Netherlands,France,Digital Nomad,Business Traveler,1,83
TRP0008232,2019,7,Spring (Mar-May),USA,Singapore,Leisure/Tourism,Family,3,4
TRP0008233,2020,7,Winter (Dec-Feb),Brazil,Singapore,Education,Family,4,35
TRP0008234,2019,12,Winter (Dec-Feb),UAE,New Zealand,Adventure/Sports,Family,4,19
TRP0008235,2022,4,Summer (Jun-Aug),Australia,Indonesia,Business,Group Tour,14,3
TRP0008236,2020,6,Summer (Jun-Aug),Canada,Italy,Leisure/Tourism,Family,4,13
TRP0008237,2022,12,Winter (Dec-Feb),Spain,Spain,Honeymoon,Backpacker,2,14
TRP0008238,2023,12,Spring (Mar-May),Italy,USA,Medical Tourism,Group Tour,20,13
TRP0008239,2023,12,Autumn (Sep-Nov),India,France,Leisure/Tourism,Family,4,5
TRP0008240,2019,5,Autumn (Sep-Nov),India,Egypt,Leisure/Tourism,Backpacker,2,8
TRP0008241,2022,8,Summer (Jun-Aug),Saudi Arabia,Greece,Leisure/Tourism,Couple,2,9
TRP0008242,2023,8,Summer (Jun-Aug),France,Greece,Business,Business Traveler,1,6
TRP0008243,2023,5,Autumn (Sep-Nov),Pakistan,Thailand,Leisure/Tourism,Solo,1,3
TRP0008244,2019,7,Winter (Dec-Feb),Saudi Arabia,Indonesia,Education,Group Tour,19,157
TRP0008245,2021,11,Summer (Jun-Aug),USA,Turkey,Education,Group Tour,11,55
TRP0008246,2024,2,Winter (Dec-Feb),Spain,Australia,Adventure/Sports,Business Traveler,1,19
TRP0008247,2024,4,Spring (Mar-May),Russia,Australia,Religious/Pilgrimage,Backpacker,2,17
TRP0008248,2021,9,Winter (Dec-Feb),South Korea,Singapore,Education,Solo,1,54
TRP0008249,2019,7,Spring (Mar-May),China,Morocco,Medical Tourism,Group Tour,15,8
TRP0008250,2024,12,Summer (Jun-Aug),Spain,Indonesia,Leisure/Tourism,Family,4,15
TRP0008251,2024,6,Summer (Jun-Aug),Japan,Singapore,Medical Tourism,Solo,1,20
TRP0008252,2022,2,Winter (Dec-Feb),UK,Egypt,Leisure/Tourism,Group Tour,20,7
TRP0008253,2021,9,Autumn (Sep-Nov),Japan,Japan,Leisure/Tourism,Family,6,20
TRP0008254,2022,1,Winter (Dec-Feb),Australia,Singapore,Education,Backpacker,1,115
TRP0008255,2024,11,Summer (Jun-Aug),Spain,Maldives,Cultural Exchange,Couple,1,10
TRP0008256,2024,11,Summer (Jun-Aug),India,Australia,Business,Couple,1,4
TRP0008257,2019,5,Winter (Dec-Feb),UAE,Japan,Digital Nomad,Family,4,28
TRP0008258,2024,9,Spring (Mar-May),Turkey,Turkey,Leisure/Tourism,Couple,2,10
TRP0008259,2024,9,Winter (Dec-Feb),Canada,UAE,Education,Family,5,67
TRP0008260,2024,10,Winter (Dec-Feb),Australia,Australia,Leisure/Tourism,Couple,1,5
TRP0008261,2019,6,Spring (Mar-May),UK,Maldives,Leisure/Tourism,Family,6,4
TRP0008262,2023,12,Summer (Jun-Aug),France,UAE,Business,Family,3,3
TRP0008263,2022,9,Summer (Jun-Aug),Germany,Indonesia,Leisure/Tourism,Family,4,13
TRP0008264,2021,9,Spring (Mar-May),USA,Spain,Adventure/Sports,Solo,1,16
TRP0008265,2019,10,Autumn (Sep-Nov),Brazil,UK,Family Visit,Group Tour,15,10
TRP0008266,2022,3,Spring (Mar-May),Japan,Japan,Business,Couple,1,3
TRP0008267,2019,8,Summer (Jun-Aug),UAE,Maldives,Adventure/Sports,Solo,1,12
TRP0008268,2022,6,Autumn (Sep-Nov),Japan,UAE,Religious/Pilgrimage,Family,6,5
TRP0008269,2023,1,Winter (Dec-Feb),Canada,Thailand,Leisure/Tourism,Couple,1,13
TRP0008270,2024,4,Autumn (Sep-Nov),India,Morocco,Leisure/Tourism,Business Traveler,1,8
TRP0008271,2023,7,Winter (Dec-Feb),China,Greece,Leisure/Tourism,Solo,1,8
TRP0008272,2019,2,Winter (Dec-Feb),Japan,Canada,Adventure/Sports,Family,4,20
TRP0008273,2023,8,Autumn (Sep-Nov),Saudi Arabia,Malaysia,Leisure/Tourism,Couple,1,19
TRP0008274,2021,1,Summer (Jun-Aug),Turkey,Maldives,Business,Business Traveler,1,4
TRP0008275,2019,10,Summer (Jun-Aug),Italy,Egypt,Business,Couple,1,2
TRP0008276,2019,12,Autumn (Sep-Nov),Spain,Singapore,Leisure/Tourism,Couple,2,14
TRP0008277,2024,2,Spring (Mar-May),Saudi Arabia,Switzerland,Medical Tourism,Family,5,13
TRP0008278,2021,4,Winter (Dec-Feb),India,Spain,Honeymoon,Business Traveler,1,7
TRP0008279,2024,7,Autumn (Sep-Nov),Italy,Japan,Medical Tourism,Couple,1,26
TRP0008280,2024,11,Summer (Jun-Aug),UK,Malaysia,Medical Tourism,Couple,2,14
TRP0008281,2020,5,Spring (Mar-May),Spain,New Zealand,Leisure/Tourism,Couple,1,10
TRP0008282,2023,4,Autumn (Sep-Nov),India,Malaysia,Business,Family,5,4
TRP0008283,2022,7,Winter (Dec-Feb),Canada,Greece,Religious/Pilgrimage,Couple,1,6
TRP0008284,2023,4,Autumn (Sep-Nov),USA,Greece,Business,Solo,1,3
TRP0008285,2024,3,Winter (Dec-Feb),UAE,New Zealand,Business,Couple,2,3
TRP0008286,2023,6,Autumn (Sep-Nov),Turkey,Singapore,Leisure/Tourism,Backpacker,2,18
TRP0008287,2023,9,Autumn (Sep-Nov),Canada,Turkey,Business,Couple,2,3
TRP0008288,2019,1,Winter (Dec-Feb),UK,Morocco,Religious/Pilgrimage,Group Tour,19,15
TRP0008289,2019,7,Winter (Dec-Feb),Pakistan,Italy,Leisure/Tourism,Backpacker,1,6
TRP0008290,2019,4,Autumn (Sep-Nov),Turkey,Australia,Family Visit,Solo,1,3
TRP0008291,2021,11,Autumn (Sep-Nov),Russia,Spain,Medical Tourism,Solo,1,19
TRP0008292,2024,10,Autumn (Sep-Nov),Spain,Greece,Honeymoon,Solo,1,14
TRP0008293,2019,3,Spring (Mar-May),Mexico,Switzerland,Leisure/Tourism,Business Traveler,1,20
TRP0008294,2021,5,Spring (Mar-May),Netherlands,Canada,Education,Family,6,162
TRP0008295,2024,8,Summer (Jun-Aug),Japan,Turkey,Education,Couple,2,95
TRP0008296,2023,3,Spring (Mar-May),Pakistan,Turkey,Medical Tourism,Couple,2,23
TRP0008297,2022,6,Autumn (Sep-Nov),USA,Malaysia,Family Visit,Business Traveler,1,11
TRP0008298,2021,6,Autumn (Sep-Nov),Germany,Indonesia,Religious/Pilgrimage,Business Traveler,1,19
TRP0008299,2023,6,Autumn (Sep-Nov),Japan,UK,Leisure/Tourism,Solo,1,14
TRP0008300,2023,6,Autumn (Sep-Nov),Canada,Malaysia,Business,Solo,1,3
TRP0008301,2024,1,Winter (Dec-Feb),Germany,Egypt,Education,Business Traveler,1,110
TRP0008302,2024,10,Autumn (Sep-Nov),Italy,Morocco,Medical Tourism,Couple,1,20
TRP0008303,2023,4,Winter (Dec-Feb),USA,UK,Honeymoon,Family,5,17
TRP0008304,2023,3,Winter (Dec-Feb),Germany,Japan,Cultural Exchange,Group Tour,19,8
TRP0008305,2024,3,Spring (Mar-May),USA,France,Leisure/Tourism,Couple,1,12
TRP0008306,2023,1,Winter (Dec-Feb),Netherlands,Singapore,Leisure/Tourism,Couple,2,13
TRP0008307,2021,1,Autumn (Sep-Nov),Japan,Turkey,Business,Couple,2,3
TRP0008308,2023,1,Spring (Mar-May),Russia,Switzerland,Medical Tourism,Business Traveler,1,13
TRP0008309,2019,2,Autumn (Sep-Nov),India,Thailand,Business,Business Traveler,1,6
TRP0008310,2023,4,Winter (Dec-Feb),South Korea,UK,Business,Solo,1,3
TRP0008311,2019,12,Winter (Dec-Feb),India,New Zealand,Education,Business Traveler,1,58
TRP0008312,2021,11,Winter (Dec-Feb),Turkey,New Zealand,Adventure/Sports,Family,4,17
TRP0008313,2021,8,Winter (Dec-Feb),Spain,Turkey,Education,Group Tour,22,51
TRP0008314,2022,9,Autumn (Sep-Nov),UAE,Spain,Leisure/Tourism,Solo,1,9
TRP0008315,2024,5,Spring (Mar-May),Mexico,USA,Business,Couple,1,2
TRP0008316,2023,5,Winter (Dec-Feb),Russia,Canada,Adventure/Sports,Group Tour,16,13
TRP0008317,2024,5,Autumn (Sep-Nov),China,Egypt,Religious/Pilgrimage,Group Tour,10,20
TRP0008318,2024,8,Summer (Jun-Aug),Canada,Thailand,Leisure/Tourism,Couple,2,3
TRP0008319,2021,7,Summer (Jun-Aug),Netherlands,New Zealand,Leisure/Tourism,Couple,2,8
TRP0008320,2019,9,Summer (Jun-Aug),Spain,Singapore,Medical Tourism,Couple,2,18
TRP0008321,2022,6,Spring (Mar-May),Canada,Greece,Digital Nomad,Solo,1,86
TRP0008322,2024,9,Winter (Dec-Feb),UK,Morocco,Leisure/Tourism,Backpacker,1,14
TRP0008323,2022,5,Spring (Mar-May),Italy,Canada,Leisure/Tourism,Family,3,17
TRP0008324,2023,10,Autumn (Sep-Nov),Italy,Italy,Education,Group Tour,24,172
TRP0008325,2022,1,Spring (Mar-May),UK,Singapore,Leisure/Tourism,Group Tour,25,12
TRP0008326,2019,11,Autumn (Sep-Nov),Germany,Egypt,Adventure/Sports,Family,6,19
TRP0008327,2023,11,Summer (Jun-Aug),France,Maldives,Leisure/Tourism,Group Tour,28,16
TRP0008328,2022,4,Summer (Jun-Aug),Canada,France,Adventure/Sports,Family,3,4
